# redshift DM
0.369798 390.958514
0.369807 267.638505
0.369808 589.560620
0.369833 268.908705
0.369852 248.919215
0.369865 285.132659
0.369867 258.835344
0.369871 440.396316
0.369885 306.225898
0.369893 375.932319
0.369902 178.502497
0.369908 449.295220
0.369915 65.583451
0.369920 192.693187
0.369930 369.121171
0.369932 320.387260
0.369935 533.278054
0.369944 386.473017
0.369946 429.805030
0.369947 285.875459
0.369959 132.888529
0.369962 153.766306
0.369962 330.205274
0.369967 337.801051
0.369988 471.253846
0.369993 245.935419
0.369995 250.077065
0.370001 168.911065
0.370004 270.122833
0.370010 426.267096
0.370012 375.737600
0.370014 326.781834
0.370017 412.269424
0.370045 498.958707
0.370046 464.738021
0.370049 298.562122
0.370051 205.825354
0.370056 37.590164
0.370063 287.805371
0.370072 344.957863
0.370077 294.997830
0.370080 358.688967
0.370087 391.598380
0.370089 462.932727
0.370092 640.208760
0.370113 424.989501
0.370119 426.914087
0.370124 382.711443
0.370125 602.153518
0.370126 477.736588
0.370130 285.252743
0.370140 452.515450
0.370145 191.360842
0.370147 483.324099
0.370150 305.348799
0.370154 473.601589
0.370158 246.881673
0.370172 387.625369
0.370186 437.136948
0.370191 611.013763
0.370193 464.590696
0.370200 415.742720
0.370211 287.442624
0.370213 242.458333
0.370214 350.288183
0.370215 380.822500
0.370221 466.312074
0.370225 447.017306
0.370238 359.140962
0.370251 486.167934
0.370273 422.981400
0.370329 363.552165
0.370336 543.464270
0.370350 339.739604
0.370373 397.056001
0.370375 595.117537
0.370376 301.880226
0.370377 498.968872
0.370382 314.377118
0.370390 594.081372
0.370407 519.046843
0.370419 467.572294
0.370419 458.222592
0.370422 525.570276
0.370424 476.334028
0.370431 425.455627
0.370445 364.692404
0.370450 285.291164
0.370454 555.679066
0.370464 565.451085
0.370466 406.707921
0.370492 365.592674
0.370496 535.892455
0.370499 348.563415
0.370500 293.549660
0.370502 229.466083
0.370512 293.421192
0.370523 341.539779
0.370531 352.470362
0.370532 339.550666
0.370532 65.381125
0.370545 201.909287
0.370546 215.827486
0.370546 275.054310
0.370553 354.126802
0.370553 173.769718
0.370554 319.270372
0.370558 257.297117
0.370561 371.085160
0.370570 295.234154
0.370585 163.824145
0.370586 693.233258
0.370593 487.343455
0.370593 335.758689
0.370596 265.720919
0.370598 551.949472
0.370600 240.656894
0.370614 263.361158
0.370628 214.424779
0.370630 541.251906
0.370643 305.633559
0.370653 343.807842
0.370667 245.578756
0.370668 91.896584
0.370670 409.776238
0.370673 393.749216
0.370674 417.065565
0.370676 343.659616
0.370683 500.326340
0.370698 417.175431
0.370706 450.044989
0.370745 80.752166
0.370747 412.866738
0.370747 434.035859
0.370749 252.461822
0.370750 167.336450
0.370752 363.271586
0.370752 479.407190
0.370758 272.342516
0.370778 363.296935
0.370781 588.912379
0.370799 462.769047
0.370799 278.901474
0.370807 407.499862
0.370811 260.895812
0.370812 387.501671
0.370813 226.024600
0.370814 320.272513
0.370825 251.602024
0.370831 391.595286
0.370834 565.610316
0.370838 529.682490
0.370864 310.182233
0.370865 501.277668
0.370867 579.862629
0.370872 162.912361
0.370873 376.689969
0.370885 300.356814
0.370887 502.201764
0.370888 174.797696
0.370890 312.500492
0.370906 466.274376
0.370910 515.418740
0.370916 353.138881
0.370919 522.720576
0.370923 333.363637
0.370929 194.698184
0.370935 243.900186
0.370960 522.998197
0.370963 321.188300
0.370973 398.909067
0.370977 326.818324
0.370981 481.676090
0.370991 391.212071
0.371002 179.868770
0.371007 646.670167
0.371009 368.135189
0.371054 517.440504
0.371054 647.780078
0.371077 410.875723
0.371085 293.199651
0.371115 282.547293
0.371119 156.534398
0.371122 266.861842
0.371124 285.915902
0.371139 540.216621
0.371145 572.115253
0.371180 416.773261
0.371185 500.057053
0.371192 458.082041
0.371192 516.808524
0.371204 407.152071
0.371206 299.709161
0.371206 442.375670
0.371209 147.657210
0.371215 337.972874
0.371218 431.166362
0.371231 361.258927
0.371232 338.234536
0.371246 210.343182
0.371251 227.773417
0.371253 561.429303
0.371262 393.003923
0.371265 544.800189
0.371268 208.875584
0.371283 544.794615
0.371283 655.514415
0.371290 434.224175
0.371290 214.418090
0.371304 332.437887
0.371342 306.044041
0.371342 357.631702
0.371342 21.110762
0.371345 487.937018
0.371348 530.627880
0.371351 361.489725
0.371360 284.076302
0.371368 385.020900
0.371384 455.988438
0.371387 102.145999
0.371396 406.497045
0.371412 288.894867
0.371418 247.244643
0.371435 278.585700
0.371438 506.564509
0.371443 145.069061
0.371447 582.845409
0.371449 220.208146
0.371458 256.305654
0.371459 260.568376
0.371461 583.516283
0.371470 443.041575
0.371472 278.936376
0.371490 320.960001
0.371506 294.611440
0.371507 402.582511
0.371517 514.501020
0.371517 162.083170
0.371517 532.520386
0.371523 400.589209
0.371535 475.803034
0.371561 517.341107
0.371563 371.627862
0.371572 518.555231
0.371596 572.643677
0.371599 209.255907
0.371614 285.443292
0.371626 400.267564
0.371630 331.851469
0.371636 299.073199
0.371637 289.861556
0.371639 125.570342
0.371649 496.205863
0.371662 401.462981
0.371664 490.755023
0.371667 434.469921
0.371697 258.845619
0.371709 430.691902
0.371711 571.963886
0.371714 194.010811
0.371720 478.308234
0.371725 415.547799
0.371727 470.012060
0.371734 511.295697
0.371752 637.025593
0.371770 498.030165
0.371781 477.605261
0.371785 461.362466
0.371788 434.084485
0.371798 406.452301
0.371798 179.902734
0.371803 531.521446
0.371821 490.237838
0.371822 265.692104
0.371832 492.842955
0.371840 360.336622
0.371854 342.615205
0.371882 574.873918
0.371890 273.023157
0.371899 463.738696
0.371909 681.070447
0.371917 412.271023
0.371921 209.907976
0.371936 234.030778
0.371945 87.650696
0.371951 369.176293
0.371952 181.176320
0.371957 565.058000
0.371959 20.017164
0.371985 382.776117
0.371997 428.663473
0.372007 835.231913
0.372013 614.058169
0.372021 491.313362
0.372036 536.931645
0.372038 221.574746
0.372043 618.949275
0.372051 495.673520
0.372051 50.148314
0.372053 528.080185
0.372070 199.770678
0.372075 413.493989
0.372078 431.409076
0.372088 445.652640
0.372093 681.817831
0.372095 617.401711
0.372103 463.623929
0.372105 521.333811
0.372107 123.817819
0.372109 413.146779
0.372111 414.537185
0.372121 439.601552
0.372121 242.566153
0.372124 224.456301
0.372127 561.617824
0.372132 515.214512
0.372139 373.706477
0.372152 287.202325
0.372178 500.551334
0.372185 360.456859
0.372186 422.579272
0.372196 387.971324
0.372213 410.028304
0.372221 287.424832
0.372248 538.857454
0.372256 462.217114
0.372263 585.752606
0.372278 677.624563
0.372279 397.077989
0.372280 249.992742
0.372291 450.675084
0.372293 229.851947
0.372295 429.183210
0.372316 518.216441
0.372326 425.658494
0.372330 336.499639
0.372333 389.823477
0.372348 193.694821
0.372356 344.338789
0.372365 600.816080
0.372371 426.511664
0.372383 620.683402
0.372384 304.058990
0.372403 364.381632
0.372411 385.038026
0.372411 502.575926
0.372449 628.672022
0.372458 375.343007
0.372470 442.742258
0.372476 644.092660
0.372480 380.659333
0.372483 531.858623
0.372486 488.442693
0.372494 549.148947
0.372502 370.984618
0.372507 309.637697
0.372517 527.886597
0.372523 519.901583
0.372536 243.809182
0.372559 587.099468
0.372562 267.245120
0.372567 399.418677
0.372570 312.037805
0.372573 592.675891
0.372583 303.164373
0.372584 264.416066
0.372586 668.966918
0.372587 474.164827
0.372601 374.539393
0.372608 255.431922
0.372619 307.822971
0.372629 793.199333
0.372642 100.695841
0.372643 342.585902
0.372650 401.925974
0.372661 436.126307
0.372672 353.546159
0.372681 505.755599
0.372704 236.869806
0.372708 389.760643
0.372717 293.526906
0.372719 560.655456
0.372724 85.406921
0.372741 662.569284
0.372755 443.488352
0.372760 375.953460
0.372763 242.107596
0.372768 548.783133
0.372771 389.315396
0.372773 136.159976
0.372776 482.341062
0.372788 95.549145
0.372790 438.322778
0.372792 232.236917
0.372796 398.335628
0.372799 562.804649
0.372803 421.857131
0.372815 171.102188
0.372816 413.652408
0.372826 389.830310
0.372843 432.606926
0.372845 637.451003
0.372848 354.095765
0.372853 496.634603
0.372856 474.757523
0.372868 425.980410
0.372881 304.116763
0.372883 221.375857
0.372891 389.832294
0.372892 219.186989
0.372894 534.819060
0.372909 407.587409
0.372912 511.554697
0.372923 438.274507
0.372925 517.729300
0.372931 103.370498
0.372931 334.622516
0.372933 446.590590
0.372937 299.024858
0.372947 297.831888
0.372957 311.789856
0.372958 647.374173
0.372979 91.473688
0.372989 510.133345
0.373000 289.225982
0.373005 483.808706
0.373016 376.990339
0.373022 599.326716
0.373034 419.942126
0.373040 573.171131
0.373049 328.819828
0.373052 248.268493
0.373062 338.719672
0.373070 300.768489
0.373085 329.897475
0.373091 287.393640
0.373111 341.732060
0.373112 503.998782
0.373113 353.260077
0.373123 660.187702
0.373131 442.997535
0.373136 476.366660
0.373148 281.122740
0.373157 405.635981
0.373158 381.066766
0.373162 335.640768
0.373170 452.843784
0.373172 445.625780
0.373172 619.165195
0.373176 304.527593
0.373182 217.943032
0.373205 340.677158
0.373205 450.048593
0.373209 237.981352
0.373221 442.426434
0.373222 525.734870
0.373243 546.993872
0.373246 444.123400
0.373261 311.704225
0.373267 422.861861
0.373276 127.249180
0.373285 297.745972
0.373293 96.216096
0.373294 370.289341
0.373312 329.261190
0.373316 388.635366
0.373317 710.737556
0.373325 545.371910
0.373330 479.483636
0.373337 630.715510
0.373349 213.942393
0.373349 335.750075
0.373353 481.404249
0.373357 469.961629
0.373358 580.118348
0.373359 563.441832
0.373370 313.566504
0.373388 148.197671
0.373394 339.596422
0.373396 336.324462
0.373405 173.964577
0.373429 406.967073
0.373430 401.973409
0.373437 210.985194
0.373443 332.917141
0.373447 408.508661
0.373454 336.892371
0.373460 395.101549
0.373473 355.137684
0.373475 329.967651
0.373477 516.869961
0.373493 167.155500
0.373493 356.363691
0.373499 338.924048
0.373519 387.712854
0.373519 441.211640
0.373520 358.411776
0.373572 548.371530
0.373572 403.471304
0.373572 458.817277
0.373573 321.946943
0.373575 435.748089
0.373576 358.507349
0.373583 451.440644
0.373591 481.439343
0.373596 407.110538
0.373598 571.816899
0.373616 385.330615
0.373622 402.637779
0.373631 394.764796
0.373633 288.310920
0.373637 500.710138
0.373641 238.994371
0.373647 488.111086
0.373648 572.163020
0.373654 502.712292
0.373654 198.619680
0.373657 366.509011
0.373658 432.066073
0.373659 259.123772
0.373660 176.586137
0.373671 439.919268
0.373678 232.451244
0.373689 371.004615
0.373699 76.722941
0.373707 676.038031
0.373720 477.344133
0.373721 239.775349
0.373723 460.041313
0.373724 414.120179
0.373727 526.284451
0.373736 558.791765
0.373749 355.430651
0.373757 495.835880
0.373772 365.689927
0.373801 213.169070
0.373813 389.893765
0.373822 404.264066
0.373827 183.128872
0.373830 91.793555
0.373835 382.195609
0.373849 94.197740
0.373858 313.978020
0.373871 494.056911
0.373882 194.911713
0.373882 593.870346
0.373884 510.127764
0.373898 94.709786
0.373899 543.743869
0.373904 96.657219
0.373913 280.050812
0.373916 433.212974
0.373934 643.409702
0.373941 360.248640
0.373953 380.774687
0.373969 412.536626
0.373972 303.525994
0.373972 454.053541
0.373972 417.940124
0.373985 334.231311
0.373998 525.039768
0.374005 449.121454
0.374006 513.247993
0.374023 311.178416
0.374024 323.911646
0.374042 293.875099
0.374069 391.265942
0.374069 681.199170
0.374076 491.044578
0.374099 487.299424
0.374108 99.987243
0.374108 547.275669
0.374111 273.735855
0.374111 290.390135
0.374119 478.040803
0.374124 30.514420
0.374127 147.895119
0.374164 58.229334
0.374168 512.995532
0.374169 611.028051
0.374171 550.603612
0.374193 526.526505
0.374200 666.423958
0.374207 444.120828
0.374229 589.244104
0.374231 71.059436
0.374235 482.968149
0.374238 665.587627
0.374263 465.256113
0.374265 384.174809
0.374267 465.091669
0.374270 546.677422
0.374271 363.328068
0.374275 450.982023
0.374278 353.892728
0.374278 218.519420
0.374290 430.248071
0.374294 367.194356
0.374294 563.240230
0.374307 357.560723
0.374311 242.502664
0.374314 443.258161
0.374325 386.329671
0.374328 550.829649
0.374328 570.715079
0.374331 442.019579
0.374342 413.332378
0.374351 178.171693
0.374351 580.411241
0.374359 449.841287
0.374370 256.635236
0.374385 376.252208
0.374399 368.303282
0.374402 191.426783
0.374420 560.278524
0.374433 363.178572
0.374438 230.730045
0.374440 486.643182
0.374443 550.445156
0.374443 326.063202
0.374454 549.971580
0.374455 396.106863
0.374469 571.317431
0.374490 440.187774
0.374493 341.936302
0.374500 318.877811
0.374515 384.858712
0.374520 308.862318
0.374531 241.934545
0.374542 234.615697
0.374574 306.776597
0.374574 601.490442
0.374589 227.648617
0.374604 513.674858
0.374610 531.010871
0.374614 466.840845
0.374616 419.849515
0.374619 486.004892
0.374621 412.464231
0.374630 207.894505
0.374642 355.190703
0.374649 552.213041
0.374660 628.070013
0.374673 472.291080
0.374676 334.460073
0.374677 369.342029
0.374679 548.516355
0.374680 332.800389
0.374680 252.294515
0.374680 200.741789
0.374699 410.590588
0.374703 600.325519
0.374716 384.747284
0.374718 315.691809
0.374722 277.760071
0.374723 517.767399
0.374732 491.738906
0.374733 395.650062
0.374736 333.664862
0.374748 362.979686
0.374750 593.699711
0.374756 277.841676
0.374763 202.958228
0.374768 545.257511
0.374771 289.320666
0.374774 304.714222
0.374786 269.997163
0.374788 433.419066
0.374810 611.691003
0.374833 416.932813
0.374839 347.663880
0.374840 241.105941
0.374843 482.140206
0.374852 581.105021
0.374853 224.200184
0.374875 240.262014
0.374876 360.108743
0.374897 329.892759
0.374900 622.701522
0.374900 475.037103
0.374905 433.183100
0.374910 672.314782
0.374914 605.348524
0.374921 398.700634
0.374931 541.993090
0.374949 201.123527
0.374951 389.087785
0.374966 464.561473
0.374968 386.766834
0.374970 434.248579
0.374977 342.245382
0.374991 276.169383
0.375004 103.158642
0.375009 342.288900
0.375011 424.002000
0.375012 252.146477
0.375020 296.171011
0.375029 410.808362
0.375035 342.603472
0.375039 458.722174
0.375049 387.863817
0.375050 225.546303
0.375053 520.415324
0.375067 433.087164
0.375081 407.591284
0.375086 527.373486
0.375095 644.726998
0.375098 329.155282
0.375106 557.591693
0.375111 124.756522
0.375115 225.223377
0.375121 331.861310
0.375122 315.102252
0.375129 653.332849
0.375135 468.476507
0.375138 527.789074
0.375140 221.880193
0.375148 458.027021
0.375158 235.945389
0.375167 307.624126
0.375186 580.567974
0.375194 249.190169
0.375196 294.672297
0.375209 397.112677
0.375210 285.366061
0.375215 204.031607
0.375224 568.773767
0.375225 640.472611
0.375229 243.276959
0.375236 449.256675
0.375237 445.412787
0.375255 510.012990
0.375264 379.292027
0.375280 646.968077
0.375285 205.485026
0.375292 503.169102
0.375294 511.166216
0.375301 495.160451
0.375303 375.819079
0.375318 388.995963
0.375357 359.906139
0.375359 301.726620
0.375360 288.041999
0.375364 250.673946
0.375371 673.692046
0.375388 538.800449
0.375397 416.102185
0.375401 627.551235
0.375403 426.197085
0.375408 305.403832
0.375420 360.266562
0.375424 446.071970
0.375429 588.194756
0.375443 251.714918
0.375443 545.598538
0.375447 286.324105
0.375457 552.608440
0.375479 322.424638
0.375483 260.733262
0.375484 611.134019
0.375504 189.971730
0.375507 320.073724
0.375525 473.276865
0.375534 64.884773
0.375539 439.459154
0.375581 301.161593
0.375597 328.388531
0.375609 435.876016
0.375615 510.138646
0.375625 413.897854
0.375654 431.523380
0.375662 59.978044
0.375663 471.527885
0.375672 355.355356
0.375691 506.027942
0.375692 386.156199
0.375700 308.202697
0.375702 365.257627
0.375711 638.038162
0.375715 417.372947
0.375730 197.875490
0.375741 356.424277
0.375751 244.986204
0.375758 80.871156
0.375764 393.201203
0.375773 487.252141
0.375777 738.856802
0.375780 235.444626
0.375795 378.177369
0.375806 199.700896
0.375820 271.505420
0.375825 486.319541
0.375835 594.316638
0.375835 456.237391
0.375845 362.733304
0.375846 360.612567
0.375850 215.426062
0.375853 528.834832
0.375856 133.947461
0.375858 346.266515
0.375861 419.752923
0.375874 195.900141
0.375877 443.187018
0.375893 478.908966
0.375894 371.680497
0.375902 518.215591
0.375906 531.172572
0.375907 458.055447
0.375911 339.678377
0.375914 334.475556
0.375916 570.795603
0.375920 130.827359
0.375929 368.464197
0.375944 259.997585
0.375946 547.310886
0.375951 549.142732
0.375956 399.643229
0.375959 195.869211
0.375962 199.576121
0.375971 376.326407
0.375991 500.625892
0.376000 206.098542
0.376001 440.492954
0.376016 189.344422
0.376018 372.655293
0.376024 433.375751
0.376025 468.539315
0.376040 434.893192
0.376041 210.119253
0.376050 344.145272
0.376051 319.176272
0.376059 456.386293
0.376062 345.338063
0.376064 148.286382
0.376072 479.973553
0.376088 471.684083
0.376096 532.674705
0.376107 118.105479
0.376124 80.509021
0.376132 130.577093
0.376148 402.120798
0.376148 464.032398
0.376154 413.065110
0.376157 423.971788
0.376160 550.006257
0.376164 121.608358
0.376165 279.335379
0.376168 475.630684
0.376176 603.765545
0.376176 395.158475
0.376177 318.002770
0.376187 306.760523
0.376188 466.805895
0.376195 416.099705
0.376199 447.855965
0.376201 258.829607
0.376226 214.093624
0.376239 450.809840
0.376243 546.032206
0.376245 189.283296
0.376245 419.635567
0.376246 155.522165
0.376259 108.236026
0.376260 129.631466
0.376269 534.000329
0.376269 362.400031
0.376272 384.091642
0.376282 442.658563
0.376285 417.029471
0.376288 655.032133
0.376292 178.174965
0.376319 268.519107
0.376336 325.562831
0.376341 591.729631
0.376347 496.475144
0.376349 404.972743
0.376358 249.983882
0.376365 474.390743
0.376368 336.561916
0.376370 315.027847
0.376387 431.340420
0.376389 337.610963
0.376390 336.857183
0.376393 233.599281
0.376397 341.808180
0.376403 276.517220
0.376407 389.259222
0.376410 448.884559
0.376411 332.252039
0.376420 411.065804
0.376445 566.705108
0.376448 384.946668
0.376466 441.655514
0.376470 436.882830
0.376472 413.277984
0.376476 332.951125
0.376488 453.379830
0.376497 253.563449
0.376497 476.280563
0.376502 301.521422
0.376502 300.001459
0.376504 294.473910
0.376505 290.212452
0.376507 258.502002
0.376507 587.622228
0.376509 577.168307
0.376514 317.060797
0.376540 514.713487
0.376542 302.471809
0.376543 515.438597
0.376543 395.412093
0.376546 385.083078
0.376547 404.163476
0.376550 430.452148
0.376555 364.148113
0.376555 86.667002
0.376563 245.479844
0.376566 552.064073
0.376587 496.532587
0.376589 534.377702
0.376590 382.516633
0.376601 250.007972
0.376622 525.085350
0.376623 454.516430
0.376623 385.289995
0.376637 297.857437
0.376647 303.010945
0.376655 278.086583
0.376666 367.424230
0.376666 201.857333
0.376668 312.099174
0.376692 433.408578
0.376737 419.681609
0.376741 495.266091
0.376754 354.580112
0.376754 322.561507
0.376770 227.953653
0.376784 404.061511
0.376828 405.919155
0.376833 429.587459
0.376839 9.427904
0.376841 707.577558
0.376847 219.381715
0.376849 535.649368
0.376857 158.210854
0.376870 202.110350
0.376886 390.356580
0.376890 331.519080
0.376893 353.248282
0.376894 335.476073
0.376897 272.049685
0.376906 532.156903
0.376909 772.758076
0.376912 328.215519
0.376937 504.494976
0.376937 98.810118
0.376942 539.669522
0.376970 400.906803
0.376972 370.235164
0.376974 505.305891
0.376985 586.070004
0.376986 468.134155
0.376988 342.546695
0.376988 360.825768
0.376991 310.625874
0.376992 337.301525
0.377010 201.945841
0.377021 412.988280
0.377027 292.933579
0.377034 344.879640
0.377037 388.768111
0.377041 288.286848
0.377041 369.670975
0.377102 485.443260
0.377116 439.156806
0.377118 510.213320
0.377124 477.927856
0.377128 247.309131
0.377129 350.290327
0.377132 155.921272
0.377133 497.817217
0.377138 380.820289
0.377140 306.837841
0.377142 596.507411
0.377144 627.187205
0.377146 198.292477
0.377158 529.581617
0.377163 421.919740
0.377175 202.830429
0.377178 608.825618
0.377185 298.946801
0.377188 276.534470
0.377206 344.055484
0.377210 279.617705
0.377216 632.077690
0.377235 155.124112
0.377240 424.093392
0.377250 404.221497
0.377251 298.819134
0.377255 420.821894
0.377280 463.835749
0.377289 580.456914
0.377295 424.260222
0.377296 485.907931
0.377298 394.210381
0.377301 612.914282
0.377308 442.034015
0.377312 325.057061
0.377325 583.540003
0.377325 628.370813
0.377338 383.645273
0.377353 291.724739
0.377361 358.227446
0.377361 534.067361
0.377371 389.727788
0.377391 469.376501
0.377395 524.251936
0.377396 369.317926
0.377421 215.689570
0.377436 289.507062
0.377440 400.524557
0.377443 277.251887
0.377444 410.766967
0.377448 431.436830
0.377452 248.306929
0.377455 19.436473
0.377466 118.696030
0.377466 465.741389
0.377469 524.193180
0.377473 335.786189
0.377478 520.636759
0.377481 330.620428
0.377481 416.036681
0.377485 254.072310
0.377492 575.210069
0.377513 574.050826
0.377513 687.781268
0.377544 502.540998
0.377547 617.696266
0.377563 406.901903
0.377571 673.725459
0.377606 341.528526
0.377606 233.869814
0.377612 322.486300
0.377622 161.045823
0.377628 256.122352
0.377636 362.044182
0.377639 484.388106
0.377643 486.264962
0.377644 131.618409
0.377647 536.380416
0.377663 393.008913
0.377664 263.442533
0.377676 354.919300
0.377676 617.331733
0.377685 405.924246
0.377698 365.259731
0.377709 349.839057
0.377713 127.015548
0.377713 386.974625
0.377716 442.644546
0.377716 808.960737
0.377723 450.494647
0.377728 585.594050
0.377736 202.608271
0.377744 280.216707
0.377751 701.908315
0.377764 187.234006
0.377772 227.090217
0.377775 416.210324
0.377793 644.618639
0.377795 567.652603
0.377796 304.174110
0.377809 150.329299
0.377816 480.764309
0.377823 530.820751
0.377824 235.899616
0.377847 621.037935
0.377852 408.577921
0.377866 305.686025
0.377879 310.624947
0.377880 467.824049
0.377880 213.836148
0.377902 483.558581
0.377909 261.298290
0.377913 430.281416
0.377925 444.428375
0.377930 394.027230
0.377936 451.728974
0.377940 365.282169
0.377951 461.051097
0.377955 457.507728
0.377958 601.588323
0.377962 680.072068
0.377964 457.172896
0.377992 108.117796
0.377994 264.795173
0.377994 727.169131
0.377995 582.320450
0.378000 381.951300
0.378006 248.208813
0.378009 389.489152
0.378035 396.471558
0.378036 318.414563
0.378038 629.983370
0.378039 267.053838
0.378040 742.170048
0.378042 277.981560
0.378057 386.655256
0.378060 615.051331
0.378065 368.747051
0.378066 427.722255
0.378066 405.901575
0.378090 345.692014
0.378093 687.087629
0.378094 465.953533
0.378115 420.199396
0.378119 721.576519
0.378126 649.649786
0.378136 464.576325
0.378139 357.040313
0.378139 385.238254
0.378144 234.474651
0.378149 454.149999
0.378155 484.654295
0.378156 360.610058
0.378171 354.008816
0.378184 490.220467
0.378185 515.960498
0.378187 200.102694
0.378189 187.162178
0.378193 348.644477
0.378194 605.161082
0.378202 523.710922
0.378208 559.246893
0.378233 313.645776
0.378241 717.451859
0.378242 437.411175
0.378247 390.050857
0.378247 590.242915
0.378261 344.567098
0.378271 611.316615
0.378273 307.891266
0.378274 293.592848
0.378296 395.772842
0.378306 573.568071
0.378308 477.516090
0.378340 279.800788
0.378358 364.511762
0.378361 642.381504
0.378368 621.776845
0.378369 414.224749
0.378371 556.105330
0.378379 418.582505
0.378381 556.013260
0.378390 383.932444
0.378394 492.772313
0.378399 358.103245
0.378401 457.595560
0.378413 354.200168
0.378423 289.138863
0.378426 436.651420
0.378431 467.789697
0.378468 196.667051
0.378479 377.565291
0.378487 327.041517
0.378490 290.159973
0.378492 212.095574
0.378494 394.110519
0.378498 332.094743
0.378502 372.071795
0.378512 286.934857
0.378512 313.776671
0.378514 471.455613
0.378518 460.778448
0.378519 233.685162
0.378522 390.002556
0.378534 382.992488
0.378544 424.562820
0.378547 675.035317
0.378555 140.019487
0.378556 280.964908
0.378561 700.549462
0.378574 457.967457
0.378585 361.665393
0.378610 337.461582
0.378613 492.025978
0.378618 786.647397
0.378637 437.848970
0.378640 766.402201
0.378642 449.449194
0.378648 421.739288
0.378667 577.229070
0.378675 366.259029
0.378677 413.311299
0.378680 58.002588
0.378688 455.236700
0.378699 362.875652
0.378701 215.721883
0.378704 629.188925
0.378706 275.908497
0.378719 351.356357
0.378721 543.183423
0.378724 180.360680
0.378749 523.241873
0.378760 257.562283
0.378767 161.773016
0.378772 301.011852
0.378780 628.329751
0.378786 296.321758
0.378811 96.657170
0.378812 455.950978
0.378817 448.686134
0.378818 274.881913
0.378820 515.465749
0.378824 722.379814
0.378826 351.452286
0.378834 303.568121
0.378839 417.523872
0.378848 268.901816
0.378852 316.140017
0.378868 460.580848
0.378870 301.639907
0.378879 184.221882
0.378892 359.853651
0.378900 399.262658
0.378908 172.910597
0.378928 314.158800
0.378931 481.892874
0.378936 375.298709
0.378943 237.940664
0.378946 414.087725
0.378954 298.195634
0.378956 371.845536
0.378969 359.297177
0.378974 373.716243
0.378982 80.653444
0.378990 215.858960
0.379001 431.972118
0.379006 123.895578
0.379029 437.857277
0.379046 577.685998
0.379052 380.182436
0.379059 502.227537
0.379063 61.278289
0.379063 320.385145
0.379068 304.405917
0.379071 451.898096
0.379079 645.293251
0.379100 420.008533
0.379117 265.720566
0.379128 453.366351
0.379133 446.826467
0.379137 344.313447
0.379140 233.638798
0.379141 378.281937
0.379149 480.894390
0.379153 506.054639
0.379155 443.024137
0.379173 337.737194
0.379177 603.076987
0.379195 424.467260
0.379209 376.106273
0.379221 428.929292
0.379223 596.261674
0.379229 388.122226
0.379233 444.681922
0.379239 329.452693
0.379246 542.397253
0.379260 300.424352
0.379262 312.398885
0.379279 403.728579
0.379280 223.583292
0.379282 341.660151
0.379283 311.804386
0.379290 260.037533
0.379303 323.456494
0.379315 549.461877
0.379318 273.976334
0.379320 452.559531
0.379322 581.914007
0.379323 484.388870
0.379325 528.029922
0.379326 339.402762
0.379336 355.559501
0.379342 246.416545
0.379345 390.449113
0.379347 688.334254
0.379355 544.512004
0.379358 308.757144
0.379368 353.886539
0.379369 421.828086
0.379383 396.711428
0.379397 278.790911
0.379399 402.541857
0.379410 302.701165
0.379411 516.819802
0.379413 376.154442
0.379430 248.451004
0.379438 44.560028
0.379442 270.229584
0.379452 658.695769
0.379454 485.100775
0.379456 562.944663
0.379460 358.834388
0.379466 300.306083
0.379481 490.677105
0.379482 325.468022
0.379487 360.296084
0.379496 253.751807
0.379505 309.045015
0.379517 330.568826
0.379518 572.731197
0.379521 430.953113
0.379528 306.162658
0.379535 521.775676
0.379537 390.168836
0.379557 535.043061
0.379558 682.323708
0.379579 378.041743
0.379581 678.896887
0.379584 255.506837
0.379594 515.344730
0.379601 464.933912
0.379605 265.003632
0.379615 176.304275
0.379618 401.013746
0.379621 156.789565
0.379629 261.519357
0.379633 350.105063
0.379636 465.422813
0.379640 396.347778
0.379640 278.588403
0.379644 464.731051
0.379656 827.228175
0.379665 426.801814
0.379675 281.985585
0.379685 214.669425
0.379685 577.014434
0.379688 374.159838
0.379691 171.388637
0.379695 388.269860
0.379697 576.824100
0.379698 472.254628
0.379702 501.019920
0.379704 682.093533
0.379705 363.506970
0.379711 299.934352
0.379716 475.081362
0.379723 139.216439
0.379727 181.811694
0.379728 200.706580
0.379732 475.844190
0.379738 150.192216
0.379749 333.344002
0.379750 297.752584
0.379757 689.622177
0.379762 460.310345
0.379769 587.530498
0.379772 529.775824
0.379793 266.289848
0.379799 172.419228
0.379811 418.392904
0.379817 122.768535
0.379821 502.294343
0.379842 208.657533
0.379844 669.491346
0.379845 384.138478
0.379846 458.753186
0.379857 289.110218
0.379858 604.271649
0.379879 442.732565
0.379882 572.500193
0.379888 600.537611
0.379890 404.643865
0.379892 371.760217
0.379896 217.779798
0.379906 101.677882
0.379909 171.577113
0.379915 331.728842
0.379924 477.764190
0.379928 478.284565
0.379932 493.191767
0.379936 409.015456
0.379936 390.084385
0.379942 714.952649
0.379947 464.236361
0.379968 376.724711
0.379972 501.705049
0.379980 362.588151
0.379982 492.435849
0.379991 338.756316
0.380007 402.942357
0.380009 348.972891
0.380009 500.699411
0.380010 388.901911
0.380013 649.127718
0.380013 301.776565
0.380015 403.856390
